,store_id,promised delivery time,ordering time,latitude,longitude,delivery time (s),delivery time (m),distance,distance (m)
1726,1,2019-01-03 10:00:00,2019-01-03 09:05:01,31.188775,121.529972,3299,54.0,0.9551246186995908,955.1246186995908
1727,1,2019-01-03 10:00:00,2019-01-03 09:05:05,31.178319,121.55895,3295,54.0,2.066427264772059,2066.427264772059
1728,1,2019-01-03 10:00:00,2019-01-03 09:11:10,31.190717,121.548935,2930,48.0,1.2596160241707381,1259.6160241707382
1729,1,2019-01-03 10:00:00,2019-01-03 09:13:14,31.176792,121.537666,2806,46.0,0.7990420913771024,799.0420913771023
1730,1,2019-01-03 10:00:00,2019-01-03 09:13:28,31.17845,121.520584,2792,46.0,1.7961435475748582,1796.143547574858
1731,1,2019-01-03 10:00:00,2019-01-03 09:13:39,31.185756,121.519712,2781,46.0,1.7822996252383565,1782.2996252383566
1732,1,2019-01-03 10:00:00,2019-01-03 09:14:05,31.195082,121.541519,2755,45.0,1.2688370441023145,1268.8370441023144
1733,1,2019-01-03 10:00:00,2019-01-03 09:15:33,31.183185,121.54442,2667,44.0,0.5903841870077913,590.3841870077913
1734,1,2019-01-03 10:15:00,2019-01-03 09:18:16,31.17491,121.537225,3404,56.0,1.0106129022544907,1010.6129022544908
1735,1,2019-01-03 10:15:00,2019-01-03 09:20:00,31.180838,121.524305,3300,55.0,1.3783087592523005,1378.3087592523004
1736,1,2019-01-03 10:15:00,2019-01-03 09:20:02,31.171465,121.539891,3298,54.0,1.3957150467601835,1395.7150467601834
1737,1,2019-01-03 10:15:00,2019-01-03 09:20:02,31.180997,121.531239,3298,54.0,0.7494782217588416,749.4782217588416
1738,1,2019-01-03 10:15:00,2019-01-03 09:20:02,31.182389,121.53599,3298,54.0,0.28169757769247694,281.69757769247695
1739,1,2019-01-03 10:15:00,2019-01-03 09:20:02,31.201958,121.54136,3298,54.0,2.014721798829764,2014.7217988297639
1740,1,2019-01-03 10:15:00,2019-01-03 09:20:06,31.174837,121.525227,3294,54.0,1.6059797499677375,1605.9797499677375
1741,1,2019-01-03 10:15:00,2019-01-03 09:22:13,31.173585,121.537248,3167,52.0,1.1566719249214354,1156.6719249214354
1742,1,2019-01-03 10:15:00,2019-01-03 09:24:42,31.18645,121.548642,3018,50.0,1.0235807343285857,1023.5807343285857
1743,1,2019-01-03 10:30:00,2019-01-03 09:25:13,31.175166,121.538875,3887,64.0,0.9786247370550778,978.6247370550778
1744,1,2019-01-03 10:15:00,2019-01-03 09:26:07,31.19125,121.556617,2933,48.0,1.9234606676967307,1923.4606676967308
1745,1,2019-01-03 10:15:00,2019-01-03 09:28:18,31.178256,121.55807,2802,46.0,1.9888848077442813,1988.8848077442813
1746,1,2019-01-03 10:15:00,2019-01-03 09:28:48,31.182767,121.530211,2772,46.0,0.7822416101273539,782.241610127354
1747,1,2019-01-03 10:30:00,2019-01-03 09:34:44,31.189276,121.555858,3316,55.0,1.774067209002319,1774.067209002319
1748,1,2019-01-03 10:30:00,2019-01-03 09:34:58,31.181831,121.535238,3302,55.0,0.37633968279839375,376.33968279839377
1749,1,2019-01-03 10:30:00,2019-01-03 09:35:01,31.185078,121.547105,3299,54.0,0.8485227973008774,848.5227973008774
1750,1,2019-01-03 10:30:00,2019-01-03 09:35:03,31.179766,121.547962,3297,54.0,1.033043681257179,1033.043681257179
1751,1,2019-01-03 10:30:00,2019-01-03 09:37:26,31.181516,121.538192,3154,52.0,0.27320199672944223,273.2019967294422
1752,1,2019-01-03 10:30:00,2019-01-03 09:38:06,31.180219,121.548778,3114,51.0,1.0826708197172161,1082.670819717216
1753,1,2019-01-03 10:30:00,2019-01-03 09:38:31,31.188786,121.519336,3089,51.0,1.884148742764654,1884.148742764654
1754,1,2019-01-03 10:30:00,2019-01-03 09:39:08,31.185787,121.523359,3052,50.0,1.4377901908807693,1437.7901908807694
1755,1,2019-01-03 10:30:00,2019-01-03 09:41:18,31.186128,121.527159,2922,48.0,1.0879474043508068,1087.947404350807
1756,1,2019-01-03 10:30:00,2019-01-03 09:42:40,31.17118,121.541808,2840,47.0,1.4579716627450794,1457.9716627450794
1757,1,2019-01-03 10:30:00,2019-01-03 09:44:40,31.175902,121.537308,2720,45.0,0.9003963797595745,900.3963797595745
1758,1,2019-01-03 10:45:00,2019-01-03 09:44:58,31.172498,121.53488,3602,60.0,1.3138531092538581,1313.853109253858
1759,1,2019-01-03 10:45:00,2019-01-03 09:45:00,31.177273,121.549611,3600,60.0,1.3100316175056061,1310.0316175056062
1760,1,2019-01-03 10:30:00,2019-01-03 09:45:22,31.186758,121.51768,2678,44.0,1.9890670589634922,1989.0670589634922
1761,1,2019-01-03 11:00:00,2019-01-03 09:46:25,31.193309,121.532845,4415,73.0,1.1576204850585203,1157.6204850585204
1762,1,2019-01-03 10:45:00,2019-01-03 09:48:39,31.19249,121.549935,3381,56.0,1.4565014951851882,1456.5014951851883
1763,1,2019-01-03 10:45:00,2019-01-03 09:50:00,31.185683,121.521626,3300,55.0,1.6001284336578643,1600.1284336578642
1764,1,2019-01-03 10:45:00,2019-01-03 09:50:01,31.191158,121.53405,3299,54.0,0.8929661498803956,892.9661498803956
1765,1,2019-01-03 10:45:00,2019-01-03 09:50:02,31.191124,121.534437,3298,54.0,0.8734458563235955,873.4458563235955
1766,1,2019-01-03 10:45:00,2019-01-03 09:50:02,31.19026,121.525941,3298,54.0,1.368127629014496,1368.1276290144958
1767,1,2019-01-03 10:45:00,2019-01-03 09:50:03,31.18799,121.546256,3297,54.0,0.8795265136778198,879.5265136778197
1768,1,2019-01-03 10:45:00,2019-01-03 09:54:12,31.193236,121.550912,3048,50.0,1.5810235597592002,1581.0235597592002
1769,1,2019-01-03 10:45:00,2019-01-03 09:54:22,31.175678,121.525439,3038,50.0,1.5326111698415095,1532.6111698415095
1770,1,2019-01-03 10:45:00,2019-01-03 09:55:46,31.182835,121.544759,2954,49.0,0.6290166678086109,629.0166678086109
1771,1,2019-01-03 11:15:00,2019-01-03 10:00:49,31.172793,121.543079,4451,74.0,1.3213392056253153,1321.3392056253153
1772,1,2019-01-03 11:00:00,2019-01-03 10:02:01,31.195372,121.534416,3479,57.0,1.3162364835981013,1316.2364835981014
1773,1,2019-01-03 11:00:00,2019-01-03 10:03:03,31.197074,121.529699,3417,56.0,1.6671749436618895,1667.1749436618895
1774,1,2019-01-03 11:00:00,2019-01-03 10:04:58,31.185765,121.525088,3302,55.0,1.2744192617074794,1274.4192617074793
1775,1,2019-01-03 11:00:00,2019-01-03 10:05:07,31.184698,121.529945,3293,54.0,0.7999575732897284,799.9575732897284
1776,1,2019-01-03 10:20:08,2019-01-03 10:05:19,31.183171,121.542426,889,14.0,0.4037735440051047,403.77354400510467
1777,1,2019-01-03 11:00:00,2019-01-03 10:08:39,31.196938,121.532965,3081,51.0,1.5240371384688278,1524.0371384688278
1778,1,2019-01-03 10:50:00,2019-01-03 10:09:06,31.192667,121.539317,2454,40.0,0.9682255114500109,968.2255114500109
1779,1,2019-01-03 11:00:00,2019-01-03 10:11:17,31.186771,121.530048,2923,48.0,0.8449149325182348,844.9149325182348
1780,1,2019-01-03 11:15:00,2019-01-03 10:12:11,31.170755,121.542348,3769,62.0,1.5161640667920901,1516.1640667920901
1781,1,2019-01-03 11:00:00,2019-01-03 10:12:13,31.166888,121.541564,2867,47.0,1.920312918557185,1920.312918557185
1782,1,2019-01-03 11:00:00,2019-01-03 10:12:15,31.170486,121.540846,2865,47.0,1.515576395895683,1515.576395895683
1783,1,2019-01-03 11:00:00,2019-01-03 10:12:54,31.179511,121.541903,2826,47.0,0.6029893912265537,602.9893912265537
1784,1,2019-01-03 12:00:00,2019-01-03 10:14:14,31.196608,121.529382,6346,105.0,1.6378455968494283,1637.8455968494284
1785,1,2019-01-03 11:00:00,2019-01-03 10:14:21,31.192853,121.551483,2739,45.0,1.5962877675691676,1596.2877675691675
1786,1,2019-01-03 11:00:00,2019-01-03 10:14:37,31.183913,121.546799,2723,45.0,0.8105899500725627,810.5899500725627
1787,1,2019-01-03 11:15:00,2019-01-03 10:15:50,31.197829,121.544553,3550,59.0,1.6473983151676848,1647.3983151676848
1788,1,2019-01-03 10:47:19,2019-01-03 10:17:21,31.196884,121.539677,1798,29.0,1.436914190052482,1436.914190052482
1789,1,2019-01-03 11:15:00,2019-01-03 10:17:27,31.184322,121.54917,3453,57.0,1.037259378012814,1037.259378012814
1790,1,2019-01-03 12:15:00,2019-01-03 10:18:44,31.195874,121.528,6976,116.0,1.6439072731779345,1643.9072731779345
